product_title,product_price,review_title,review_rating,review_verified_buyer,review_content
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Foarte multumit,5,True,"Pro:<br /> - noise canceling genial. Pe strada. Prin traficul urban, efectiv nu auzi nimic în afara de muzica. Drumul până la serviciu și înapoi a devenit o plăcere. Cu toate astea, trebuie sa te asiguri la trecerile de pietoni pt că nu auzi claxonul sau alt sunet.<br /> - foarte comode la purtat pe perioada îndelungată. Sunt ușoare și le porți fara prea mult disconfort.<br /> - bateria tine 30 ore. Eu fac 1 h dus întors și pt mine e ok. Cred că le încarci datape luna. <br /> -sunetul este excelent pt mine. Bass puternic și clar, muzica se aude foarte bine. <br /> - in setări ai o groaza de chestii, de la câteva prestări de profiluri de sunet, până la personalizarea noice canceling-ului dupa gust. <br /> - conectate prin jack la controlerul de PS5, direcționează tot sunetul in căști. Astfel pot să mă joc pe ps5 cu căștile fara probleme.<br /> <br /> Cons:<br /> - nu se împachetează că varianta 4. Trebuie sa le tii la gât și când le dai jos nu prea ai unde sa le pui. Sunt destul de mari.<br /> - când ești pe noise canceling și apesipe butonul de ambient mode, se da pe ambient mode o perioada limitată de timp, după care se da înapoi pe noise canceling. Dacă intri în magazin (și apeși pe buton sa treci pe ambient mode, de pe casca), după o perioadă trece înapoi pe noise canceling singur și trebuie să mai apeși odată. Altfel nu auzi nimic din ce spun cei din jur.<br /> - când le dai jos de pe urechi și le lași pe gat, cupele nu le poți orienta spre tine, doar înspre exterior. Astfel sunt predispuse la accidente. <br /> - la mine nu s-au conectat automată 2 dispozitive, deși am bifat sa o facă, deși aveam 2 dispozitive înregistrate. Trebuie sa le conectezi manual pe ambele și abia apoi rămân conectate. Probabil nu m-am jucat eu suficient cu ele, cine știe.<br /> - aplicația are careva notificări enervante, nu le poți dezactiva pe categorii, deci daca oprești notificarea ce îți spune că ai ambient mode pornit (deși știi că o ai că tu ai apăsător buton, și se aude și in căști sunetul exterior), practic nu mai ești notificat dacă primești update de soft. Aiurea.<br /> - sunetul 360 nu funcționează pe Spotify sau alte aplicații, doar pe Tidal și acolo doar la abonamentul de 50lei/luna. Cam mult după părerea mea."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Foarte multumit,5,True,"Foarte bune: <br /> -se aud excelent (wired, altfel ar fi un lag de 0,5-1 secunda Bluetooth); <br /> -ANC excelent (reduce zgomotul ambiant cu cel putin 40 dB; nu se aude niciun fasait; senzatia de presiune este minima); <br /> -sunt foarte confortabile si placute la atingere<br /> -raport calitate-pret acceptabil"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,"Hardware blana, soft ok.",4,True,"Totul este foarte ok dpdv experienta, dar soft-ul (in special pentru cei care folosesc Apple) mai are de tras, cateva:<br /> - sistemul de detectie a vocii merge foarte aleatoriu, am ramas pe L deocamdata (mod manual)<br /> - egalizatorul are un limiter atasat, deci nu este chiar egalizator clasic<br /> <br /> In rest nu am ce sa le reprosez dpdv calitate sonor, voce, anc, se aud exceptional. Probabil in timp o sa mai rezolve din hibele din soft-ul lor."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Slab,2,True,"Am returnat recent aceasta pereche de casti, dupa o saptamana de testare <br /> <br /> pro:<br /> 1. Sunt comfortabili, cam la fel ca si generatia anterioara xm4, poate un pic mai comfortabili de fapt<br /> 2. Bateria tine foarte mult si se incarca repede, exact ca in reclame - asta o sa-mi lipseasca, poti folosi setarea DSEE Extreme toata ziua (la XM4 se duce bateria daca faci asta)<br /> 3. Sunetul e chiar bun, desi e mai putin bogat ca XM4 cu care m-am obisnuit, in fine, daca nu esti audiofil, probabil o sa-ti placa calitatea sunetului<br /> 4. Are raza bluetooth un pic mai buna decat XM4, un pic<br /> <br /> con:<br /> 1. Touch panel defect, am citit pe net si am vazut ca mai multi au avut probleme cu asta, practic se activeaza singur si inregistreaza atingeri fantoma. Daca touch panel este oprit din setarile din aplicatie, in continuare auzi un sunet cand te atingi de touch panel, chiar si daca e oprit, foarte enervant.<br /> 2. Se inchide singur in timp ce este folosit activ, in timp ce utilizatorul are castile pe cap si asculta ceva, se inchide fara niciun motiv<br /> 3. ANC mai prost decat XM4 - parerea mea<br /> 4. Are husa mult mai mare decat modelul anterior, la XM4 am chiar apreciat ca era foarte compact, XM5 nu este<br /> <br /> Eu personal m-am intors la modelul mai vechi si astept urmatorul sau poate o sa incerc castile JBL."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,False,Super ok! Calitate
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Cu adevarat Premium!,5,True,"Pro:<br /> - Le-am cumparat pentru a asculta muzica cu bass accentuat. Sunetul e super Premium, o adevarata incantare! Foarte apropiate de castile Sennheiser HD600 (cu Dolby pornit si bass-ul aproape la maximum)... Basul e foarte puternic, dar parca un pic mai jos, mai mult il simti decat il auzi, parca nu e asa de accentuat/pronuntat ca la Sennheiser (cu egalizator only, nu nativ). Sigur e o chestie de setare egalizator, si o s-o gasesc in viitorul apropiat<br /> - Foarte utile, pentru a nu mai auzi asa tare concertul de bormasina si orchestra in Do major de la vecini<br /> - Filtreaza foarte bine zgomotul ambiant, clar sunt Number One la capitolul Noise Cancelling!<br /> - Trec singure in mod ambiant cand incepi sa vorbesti (dar si daca tusesti, sau iti reglezi vocea), apoi revin la modul noise cancelling<br /> <br /> Contra:<br /> - As fi preferat sa se stranga si mai mult, sunt cam la limita, un pic mari si de aceea probabil cupele apasa cam tare in partea de jos-fata. Plantronics (PLT BB Pro 2) si in special Sennheiser mi se par mai comode, dar cred ca ma voi obisnui."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Foarte slab,1,True,"Căștile sunt mult prea largi, alunecă de pe cap. Funcțiile adiacente sunt mult prea invazive, în sensul în care dacă sunt activate îi permiți device-ului să asculte tot ce se întâmplă în jurul tău. Drept, ca ai posibilitatea de a le dezactiva. Însă tot mi se pare un risc destul de mare mai ales dacă device-ul sursă nu e securizat corespunzător."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Rezonabil,4,True,"Un upgrade decent față de xm4, fratele mai vechi.<br /> Cu ce vine in plus?<br /> 1. Noise cancelation de top. Chiar dacă xm4 erau deja bune la noise cancelation, xm5 sunt și mai bune, cele mai bune în piață, de departe!<br /> 2. Microfoane foarte bune, calitatea apelurilor e nemaipomenită!<br /> 3. Calitatea suntetului îmbunătățită față de xm4, bas mult mai intens!<br /> <br /> Ce nu mă încântă la el:<br /> 1. Se opresc subit în timp ce le folosesc. Cumva observă că nu le folosesc, chiar dacă sunt într-un apel, sau sunt în tren și văd un serial pe Netflix! Am dezactivat opțiunie de oprire automată, am rezolvat, dar totuși....<br /> 2. Sunet okaysh doar. Da, față de xm4 e mai bine, dar față de Momentum 3 sau HX sunt inferioare!<br /> 3. Nu sunt atât de portabile, se răsucesc doar într-o parte, iar case-ul lor e foarte ciudat, mare și puțin practic."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,,5,True,"Se aud bine. Default bagă cam mult bas dar se poate scoate din aplicație. Mediile și înaltele sunt foarte ok.<br /> <br /> Are destul de multe setări de configurat, par destul de complexe.<br /> <br /> Materialele folosite sunt de calitate, plasticul pare cauciucat.<br /> <br /> Din păcate nu pot înlocui căștile mediocre de PS5 pentru că nu sunt compatibile cu PS5."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Recomand,5,True,"Produsul este foarte calitativ.Înainte dețineam o pereche de Airpods Pro, dar acestea sunt cu mult o evoluție fata de acestea. Un produs care își merita toții banii."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Recomand,5,True,Foarte bune.
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Recomand,5,True,"Build quality foarte bun, confortabile in situatii de purtare indelungata (3-4h), sunet foarte bun (recomand instalarea aplicatiei), potrivite si pentru apeluri."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Recomand,4,True,"+ functie de noise cancelling top <br /> + are un microfon excelent<br /> + touch controlul functioneaza foarte bine <br /> + are o autonomie foarte buna, eu am scos 31 de ore cu ANC on si vreo 52 de ore cu ANC off<br /> + aplicatia Sony Headphones Connect e foarte utila pentru optimizarea calitatii sunetului <br /> + este mai confortabil decat WH-1000XM4<br /> <br /> - butoanele fizice de ON/OFF si NC/AMB sunt pozitionate foarte prost, e usor sa le confunzi<br /> - modelul negru atrage amprentele foarte urat<br /> - e destul de sensibil la medii cu umiditate ridicata<br /> - personal nu ma omor dupa designul lui, modelul precedent mi s-a parut mai frumos<br /> <br /> Merita 1900 de lei? Depinde. Pentru cineva care vrea cel mai bun noise cancelling de pe piata si o autonomie excelenta, poate. Pentru cineva care vrea o calitate audio extraordinara cred ca exista optiuni mai ieftine. Daca ar costa 1500 de lei i-as da 5 stele, dar asa ii dau 4."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,True,"Sunet excellent, noise canceling super bun."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Super,5,True,"Am trecut de la M4 la acestea si chiar sunt o evolutie. Anularea zgomotului este wow, daca la cealalta versiune era deja exceptionala, aici ramai fara cuvinte.<br /> Mult mai comode decat versiunea anterioara, buretii sunt mult mai moi, dar transpiri mult mai rau cu acestea. <br /> Sunetul este si el ce trebuie."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,True,Caliatate foarte buna a sunetelor. Bassul este mai mult decat ok.<br /> Bateria tine foarte mult.<br /> Buretele de la casti este foarte moale si uneori chiar nici nu simt ca am catile pe urechi.<br /> Le folosesc zilnic si subt foarte multumit de aceste casti.
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Cele mai bune casti cu noise cancelling,5,True,"Aceste casti sunt peste tot ce e in piata la capitolul noise cancelling si sunet, si spun asta dupa ce am incercat in prealabil Bose QC45 si BOSE 700. <br /> <br /> Comparativ cu BOSE QC45 (BOSE 700 mi se par sub QC45, deci o sa compar cu QC45):<br /> <br /> PRO:<br /> - SONY au un sunet mult mai clar, volum mai mare (se aud mai tare), si un bass foarte bun. <br /> - Noise cancelling-ul este iar peste BOSE, reusind sa filtreze mult mai multe sunete si sa redea o senzatie de liniste deplina (la BOSE se aude un fashait). <br /> - Sunetul este perfect balansat, pe cand la BOSE ai senzatia ca se aude mai tare in casca dreapta (e o problema cunoscuta la BOSE)<br /> - Presiunea pe urechi datorata noise cancelling-ului este mai mica la SONY.<br /> - Bateria la Sony m-a tinut 32 ore, pe cand la Bose doar 23 ore. <br /> - Aplicatia Sony are mult mai multe setari decat cea de la BOSE.<br /> <br /> CONTRA: <br /> - BOSE QC45 sunt mult mai comode decat SONY XM5. Dupa 2 ore de purtat SONY deja ma durea partea de sus a capului unde statea headband-ul, pe cand la BOSE nu am experimentat aceasta senzatie nici dupa un call de 4 ore. <br /> - Cushion-ul este iarasi mai comod la BOSE deoarece este putin mai larg si mai adanc si nu atinge deloc urechea, pe cand la SONY urechea atinge panza ce acopera speaker-ul in permanenta.<br /> - SONY nu se pliaza ca si BOSE deci sunt mai voluminoase la transport, iar cutia de transport este mult mai mare decat la BOSE<br /> - Pretul este mult mai mare decat cel al BOSE QC45.<br /> <br /> Eu unul am vrut cele mai bune casti pentru noise cancelling, asa ca am ramas cu SONY XM5. BOSE se aud mai prost si au problema cu balansarea sunetului, ceea ce pentru mine e un mare minus."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,"Castile sunt okish, microfoanele in schimb au un noise cancelling foarte bun",3,True,"Am cumparat castile deoarece am vazut niste teste cum ca microfoanele ar fi super pe zona de noise cancelling, ceea ce s-a dovedit adevarat in principiu de 85-90%.<br /> <br /> - Nu prea imi place ca sunt bluetooth, nu au raza foarte mare, clar nu ma pot duce intr-o alta camera ca se pierde semnalul.<br /> - Atat pe Windows cat si pe Manjaro Linux desi am castile pe pair, cand e sa dau connect se conecteaza si apoi revine pe pair, trebuie sters deviceul si reconectat, ceea ce ia timp si nu e deloc placut.<br /> - Nici acum nu am inteles de cate ori trebuie sa apas pe iconita de bluetooth ca sa se puna ca device vizibil, de regula apas de vreo 3-4 ori pana vad ca apare listat ca device<br /> - Pretul e prea piperat, nu merita sincer. Pe partea de audio sunt casti OK, nu sunt WOW, iar noise cancellingul audio nu e top notch cum e laudat. Comparativ, sunt casti la 300-500 de lei care se aud la fel.<br /> - Microfoanele sunt foarte faine, recomand pentru medii super noisy intrucat se aude cam 85% doar vocea ta, indiferent de vocile celorlanti din jur (pe net am vazut un test cu blender si nu se auzea)<br /> - Se aseaza bine pe urechi, n-am probat pentru foarte mult timp, dar se simt destul de bine.<br /> <br /> Merita? Da si nu prea. Am cautat casti cu microfon sa izoleze orice alte sunete in afara de vocea mea si nu am gasit decat modelul acesta, pot sa zic ca isi face treaba dar nu merita 2000 de lei. Maxim 600-800:) + ca materialul la fel nu e top notch, e un material de casti la 300-500 de lei."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,True,"Un produs pe care l-am dorit mult și care corespunde întru-totul descrierii făcute, este o plăcere să asculți muzică, să primești apeluri cu o voce plăcută, să-ți înțelegi interlocutorul în orice împrejurare te-ai afla. În concluzie recomand cu toată sinceritatea acest produs. Felicitări EMAG pentru operativitatea cu care răspundeți solicitărilor!"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,True,"Eu le-am cumpărat in primul rând pentru funcția de active noise cancelling. Ajuta foarte mult când ești într-un meeting la munca, și nu vrei sa se audă zgomotul din mediul ambiant."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,"Excelente, merita fiecare leu!",5,False,"Am citit mai multe review-uri, cum ca aceste casti se aud bine dar nu chiar la fel de bine ca Bose 700, Bang&Olufsen Beoplay H35/95 sau Aripods Max. Ei bine, parerea mea este aceste casti sunt excelente si am sa va si explic de ce: <br /> - in primul rand ca sa scoti din ele tot ce pot nu va zgarciti la Spotify, Youtube sau melodiile stocate in telefon, daca aveti 2000lei pentru aceste casti nu va zgarciti si faceti un abonament Tidal sau Deezer (cost in jur de 40 de lei pe luna). Atentie la tipul de abonament pe care il selectati, eu va recomand abonamentul Tidal HiFi Plus ca sa aveti acces la Master songs, Dolby Atmos si Sony 360 audio. Gasit acolo albume si selectii marcate Master care se aud demential cu aceste casti!<br /> - instalati aplicatia Sony pentru aceste casti, scanati ambele urechi, aici aveti si acces la egalizatoare, va definiti propriul profil asa cum va place, Apple nu ofera asa ceva<br /> - Airpods suna oao pe iPhone, Sony suna oao pe un telefon Android care are LDAC ( protocol bluetooth pentru transfer cea mai inalta viteza) cu aplicatia Tidal si un abonament cu support LDAC si Sony 360<br /> - atentie dupa ce adaugati castile la telefonul Android faceti enable la LDAC, la unele telefoane se face din Optiuni dezvoltator. De asemea faceti on si in aplicatia castilor si prioritizati calitatea sunetului.<br /> - DSEE extreme on aduce o mica imbunatatire de asemenea iar bass-ul suna foarte bine<br /> - Noise canceling functioneaza mai bine decat la Airpods Max exceptie modul transparent unde Airpods Max suna mai natural<br /> - greutatea... Fata de Airpods Max uiti ca le porti<br /> <br /> Cons: raman amprente pe modelul negru in zona touch screen, modul transparent la Noise Canceling poate fi imbunantatit<br /> Concluzie: daca nu faceti un abonament la Tidal, Deezer si ramaneti cu Youtube si Spotify nu prea are sens sa le cumparati, ramaneti cu Sony1000XM4, Beoplay sau Airpods:) Inca un pont: daca le testati in magazin sunt variante demo si se aud doar ok:)"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Recenzie,3,True,"Am avut pana acum vreo 5 ani casti Sony bluetooth care aveau audio exceptional. Apoi am trecut la casti in ear. Dupa reclama consistenta si review-urile pozitive pentru noile casti Sony, am decis sa le achizitionez. Impresia generala este neutra: <br /> - pe partea audio, nu e nicio imbunatatire<br /> - noise cancelling este de top si poate singurul motiv care ar justifica achizitia acestor casti<br /> - lipseste NFC! Nu inteleg de ce ar scoate cineva aceasta functie. <br /> <br /> Per total nu cred ca merita 2000 lei aceste casti."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,"Tehnologic foarte avansate, insa cu probleme",3,False,"⦿Am achizitionat cu anumite aspecte in minte. Noise canceling si microfoane bune. Iar la acest capitol nu cred ca exista alte casti mai bune pe piata in acest moment. Marea diferenta este facuta de tehnologia de a curata zgomotul din jurul tau in timp ce esti intr-un apel. Intr-o furtuna de ma lua pe sus, la celalalt capat al apelului s-a auzit vocea clara cu doar 2 scurte intreruperi. Nici o pereche de casti, fie Apple, Bose, Panasonic, chiar Sony, nu poate asa ceva. Ca bonus, ANC'ul este exceptional si diferenta sa simte fata de alte produse similare in zone extrem de zgomotoase! Alt lucru foarte important pentru mine este abilitatea de conectare la minim 2 dispozitive in acelasi timp. Mi-as fi dorit si un al 3lea pasiv la acesti bani, cum au castile Huawei Freebuds Pro, dar nu am noroc.
 ⦿Calitatea audio este pe masura asteptarilor mele in mare parte, se aud foarte bine, insa mi-au trebuit cateva zile bune sa ma adaptez sunetului. Mediile si inaltele sunt separate frumos si clar, insa bass'ul e incomplet, putin infundat, chiar daca are volum si cantitate, oarecum suna ca o boxa facuta de beton, nu din lemn, ii lipseste vibratia. Dar dupa mai multe experimentari, am reusit sa detectez o parte din problema. Aplicatia Sony, foarte buna, insa are un egalizator mincinos. Au introdus acest termen fals numit 'Clear Bass' ce inlocuieste frecventele joase din egalizator, astfel in loc sa ai 60hz, sau poate 25hz, ai minim 400hz si bara de ajustare de la Clear Bass. Pentru a intelege sunetul corect al acestor casti, recomand utilizarea unui alt egalizator pentru a corecta bass'ul. Eu il folosesc pe cel de la Spotify pe iPhone, si pe PC folosesc Equalizer APO. Nu o sa aduca calitatea la nivelul unor casti cu difuzor mai mare, asa cum sunt cele de la XM4, dar se apropie si pentru mine este suficient.
 ⦿Materialul este bun, chiar daca e complet plastic, insa detest finisajul. Nu cred ca exista o singura persoana pe aceasta planeta ce o sa ii placa acest finisaj. Absolut orice atingere minora lasa urme si semne. Este incomfortabil de curatat si oricum o faci degeaba pentru o data ce le atingi...
Trebuie sa clarific, acest material este bun doar in conditiile in care ai grija de casti. Daca vrei sa le arunci intr-un ghizdan si sa nu iti pese de starea lor in general, atunci da, mai mult ca sigur o sa existe probleme calitative.
 ⦿Controlul cu touch este mult mai bun decat ma asteptam, insa butoanele fizice sunt complet aiurea. Ai un buton de power ce trebuie sa il ti apasat 5 secunde pentru a porni castile, ce este complet inutil in timp ce sunt pornite, exceptie sa iti spuna cata baterie ai. Exact langa acest buton este al 2lea buton IDENTIC pentru a dezactiva/activa noise canceling. Nu imi amintesc o singura data sa nu fi incurcat aceste butoane in timp ce am avut castile pe cap. Si nu vreau sa folosesc telefonul mereu cand nu vreau sa am noise cancelling.
 ⦿Design'ul este frumos, dar complet pe dos! Sincer, XM4 imi plac mai mult cum arata, si inteleg de ce au redus posibilitatea de a compacta castile pentru a reduce posibile sunete externe de la orice articulatie, chiar daca ocupa mai mult spatiu. Sunt dispus sa accept aceasta schimbare, insa nu sunt de loc dispus sa inteleg de ce cupele castilor se rotesc spre exterior si nu spre interior cand vrei sa le cobori sa le ti dupa gat.
 ⦿Castile sunt foarte comfortabile si usoare, putin cam stranse, dar acest lucru este bun.
 ⦿Aplicatia este chiar exceptionala, daca nu consideram egalizatorul mincinos, optiunile incluse in aplicatie sunt chiar utile si importante. Insa este foarte esential sa mentionez ca sunt si lucruri ce sunt implementate gresit. Castile au functia de a oprii muzica si noise canceling'ul daca vorbesti 'speak to chat'. Normal, aceasta functie este chiar utila si poate fi oprita din aplicatie. Problema insa este ca uneori, cand iti aranjezi casca pe ureche, exista un control prin gest ce activeaza functia si devine foarte enervant, pentru ca fie trebuie sa iei telefonul sa o dezactivezi, fie il lasi asa si brusc ti se opreste muzica cand cineva vorbeste langa tine, sau daca esti intr-o convorbire, se opreste sunetul total daca spui ceva si nu mai auzi ce zice cealalta persoana! Pentru clarificare, am desoperit ulterior ca daca ti cu 2 degete pe casca dreapta pentru 2 secunde, se activeaza/dezactiveaza functia, dar e ceva pentru multi o sa fie frustrant deoarece nu exista direct in aplicatie posibilitatea de a dezactiva acest gest de control.
 
 Intrebarea la final ramane daca aceste casti merita 2100 de RON. Iar raspunsul meu este ca merita doar pentru anumite persoane. Daca obisnuiesti sa ai apeluri dese, in special pentru munca, aceste casti sunt exceptionale si merita. La fel daca iti petreci timpul in locuri zgomotoase, precum este distinsul Bucuresti. Insa pentru restul cumparatorilor, castile predecesoare XM4, vor aduce o experienta similara la un pret cu 40% mai mic si cu avantajul de a fi mult mai compacte. Daca pretul era 1500-1600 de ron, ofeream 4 stele."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Foarte multumit,5,True,"Grozave, se aud exceptional mai ales dupa ce te joci cu equalizerul, calitatea si designul sunt la cel mai inalt nivel, ce sa mai sony. The best. Se conecteaza super repede, aplicatia este tot de ce ai nevoie si se misca exemplar, bateria dupa 3 zile de teste se tine foarte bine, sunt usoare, stau bine si se aseaza foarte natural pe cap, nu pica nici la alergat decat la miscari super bruste, gesturile functioneaza instant, se aud super la convorbirile telefonice in ambele parti ale apelului, noise cancelling ul este uimitor si nu se simte acea presiune in urechi care ti cauzeaza migrene ca la apple airpods max sau bose qc 45 & 700. Cat despre husa e foarte calitativa si bine lucrata cu atentii la detalii. Recomand!"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,"De la XM3 la XM5 (""trecand"" prin Bose 700)",4,True,"Putin context:
 - am achizitionat castile ca un upgrade la Sony XM3 (care s-au uzat, au trecut printr-o schimbare a PAD-urilor si nu mai tinea nici bateria la ele - dupa 3 ani si cateva luni de folosire).
 - inainte de a achizitiona XM5, am comandat tot de le emag Bose 700 pe care le-am returnat (vedeti la pros and cons de ce)
 
 Pros:
 - Active NC: din cele 3 mentionate mai sus (XM3. Bose 700 si XM5), au cel mai bun NC. Daca activezi functia de switch automat, se prind cand mergi/alergi sau cand esti indoor si calibreaza nivelul de NC / Ambient Noise. Mie personal mi se pare periculos sa mergi cu ele pe cap cu full NC on (cel putin in Bucuresti unde dau peste tine masini, trotinete si biciclete, chiar daca esti pe trotuar:) )
 - Range BT: par sa aiba cel mai mare range din cele 3... Nu e neaparat sesizabil dar la modul meu de folosire ma ajuta acei 2 extra metri prin casa
 - materialul folosit: contrar parerilor din celelalte review-uri, mie mi se pare un material destul de bun pe care NU raman asa multe urme (le-am luat pe cele Silver). La Bose cat si la XM3, le comandasem negre si pot sa spun ca arata oribil dupa ce le atingi de cateva ori.
 - dual connection: este ok sa le ai conectate simultan la PC si smartphone dar, daca alegi asta, LDAC va fi dezactivat. Partea cu adevarat misto e ca, spre deosebire de XM3, stiu sa trateze cererile de conectare cu device-uri cu care ai facut deja pairing fara sa mai fii nevoit sa le deconectezi de la un device inainte de a le conecta la altul.
 - microfonul (le): sunt superioare in orice scenario comparativ cu XM3 (care au un microfon oribil si nu prea pot fi folosite in call-uri... Mai ales de afara). Comparativ cu Bose 700, nu am sesizat vreo diferenta notabila la acest capitol.
 - aplicatia (cel putin in Android) este mult mai intuitiva ca cea de la Bose si cu un grad putin mai mare de configurare. Am vazut ca iti ofera si posibilitatea sa faci downgrade la Firmware... Posesorii de Bose QC35 stiu de ce e esential acest lucru:)).
 
 Cons:
 - sunetul mi se pare putin mai slab ca la XM3, dar semnificativ mai ok ca la Bose 700. Acum depinde si de ce setari ai la Eq si ce tip de muzica asculti.
 - pretul: nu prea pot justifica 2100 RON si probabil ca as fi pastrat vechea pereche daca nu se rupeau si tinea bateria decent.

 Concluzii: daca nu va intereseaza calitatea microfonului in convorbiri sau nu folositi dual device connect, luati XM3 care sunt la aproximativ jumatate de pret dar au un sunet cel putin la fel de bun si NC decent. Si Bose 700 sunt o alegere foarte buna considerand ca sunt cu 30% mai ieftine.
 Am dat 4 stele pentru ca pretul mi se pare prea mare pentru ce ofera (si nu, nu stiu ce ar trebui sa ofere de banii astia) si sunetul nu este neaparat un improvement comparativ cu XM3 (ba dimpotriva - ceea ce e pe de alta parte un mare plus pentru XM3 la 1.000-1.100 RON)

PS: chiar si rupte cum erau XM3, tot mi s-au parut mai ok ca Bose 700."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Acceptabil,3,True,"Experienta audio este foarte buna in comparatie cu xm3 sau xm4, se aproprie de Airpodsmax. La ANC sunt peste xm4 un pic si poate chiar peste airpodsmax dar calitatea plasticului lasa de dorit! Daca nu vreti amprente permanente vizibile evitati varianta black! Din pacate ambele au acel scartait de plastic in timp ce mergi/intorci capul, la ambele perechi a aparut fenomenul acesta dupa nici 2 zile, la varianta neagra pe partea dreapta si la varianta bej(""silver"") pe stanga si un pic pe dreapta... Eu personal sunt sensibil la acest aspect! O sa trec la Beoplay H95"
